Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;Price_EUR_USD;Percentage_diff_EUR_USD;Price_USD_JPY;Percentage_diff_USD_JPY;Price_USD_CNY;Percentage_diff_USD_CNY
2016-09-26;606.5;601.5;608.5;598.2;27510.0;0.84;1.0;1.1254;0.25;100.33;-0.66;6.6689;-0.01
2016-09-27;605.5;606.5;609.0;601.7;25550.0;-0.18;0.0;1.1215;-0.35;100.44;0.11;6.6701;0.02
2016-09-28;604.7;605.5;606.9;602.6;18940.0;-0.13;0.0;1.1216;0.01;100.67;0.23;6.6752;0.08
2016-09-29;604.7;604.7;607.2;602.0;25320.0;0.0;0.0;1.1223;0.06;101.03;0.36;6.6673;-0.12
2016-09-30;608.1;604.7;608.8;602.3;23950.0;0.57;1.0;1.1241;0.16;101.34;0.31;6.6716;0.06
2016-10-01;613.4;608.1;615.0;607.1;16930.0;0.87;1.0;1.1241;0.16;101.34;0.31;6.6716;0.06
2016-10-02;610.7;613.4;614.2;607.7;16540.0;-0.44;0.0;1.1241;0.16;101.34;0.31;6.6716;0.06
2016-10-03;611.6;610.7;613.2;608.5;21950.0;0.15;1.0;1.1211;-0.27;101.64;0.3;6.6716;0.0
2016-10-04;609.0;611.6;612.7;606.5;24990.0;-0.43;0.0;1.1204;-0.06;102.89;1.23;6.6716;0.0
2016-10-05;611.8;609.0;613.7;608.0;23400.0;0.47;1.0;1.1206;0.02;103.5;0.59;6.6716;0.0
2016-10-06;611.0;611.8;612.7;608.5;21630.0;-0.14;0.0;1.1151;-0.49;103.94;0.43;6.6716;0.0
2016-10-07;616.0;611.0;619.4;609.1;32730.0;0.83;1.0;1.1201;0.45;102.92;-0.98;6.6716;0.0
2016-10-08;617.7;616.0;619.6;614.9;13620.0;0.26;1.0;1.1201;0.45;102.92;-0.98;6.6716;0.0
2016-10-09;615.8;617.7;618.3;613.0;13430.0;-0.3;0.0;1.1201;0.45;102.92;-0.98;6.6716;0.0
2016-10-10;617.3;615.8;618.8;612.8;25230.0;0.25;1.0;1.1138;-0.56;103.61;0.67;6.7074;0.54
2016-10-11;640.5;617.3;642.3;615.6;55770.0;3.75;1.0;1.1054;-0.75;103.52;-0.09;6.722;0.22
2016-10-12;636.0;640.5;642.5;632.2;26950.0;-0.7;0.0;1.1008;-0.42;104.2;0.66;6.719;-0.04
2016-10-13;635.6;636.0;639.5;632.3;25620.0;-0.06;0.0;1.1056;0.44;103.69;-0.49;6.7274;0.13
2016-10-14;637.9;635.6;640.5;630.7;31420.0;0.37;1.0;1.0971;-0.77;104.19;0.48;6.7288;0.02
2016-10-15;637.0;637.9;641.4;635.1;12380.0;-0.14;0.0;1.0971;-0.77;104.19;0.48;6.7288;0.02
2016-10-16;640.1;637.0;642.2;636.4;12890.0;0.49;1.0;1.0971;-0.77;104.19;0.48;6.7288;0.02
2016-10-17;637.4;640.1;641.3;634.9;27690.0;-0.43;0.0;1.0999;0.26;103.89;-0.29;6.7375;0.13
2016-10-18;635.3;637.4;639.3;632.2;24600.0;-0.32;0.0;1.0981;-0.16;103.86;-0.03;6.7409;0.05
2016-10-19;629.1;635.3;637.3;624.1;35290.0;-0.99;0.0;1.0974;-0.06;103.44;-0.4;6.7379;-0.04
2016-10-20;628.3;629.1;630.8;625.5;20940.0;-0.11;0.0;1.093;-0.4;103.95;0.49;6.7454;0.11
2016-10-21;630.5;628.3;633.3;627.6;28090.0;0.34;1.0;1.0884;-0.42;103.83;-0.12;6.7667;0.32
2016-10-22;655.5;630.5;659.9;629.7;37100.0;3.97;1.0;1.0884;-0.42;103.83;-0.12;6.7667;0.32
2016-10-23;653.0;655.5;661.2;648.8;21910.0;-0.37;0.0;1.0884;-0.42;103.83;-0.12;6.7667;0.32
2016-10-24;650.5;653.0;654.3;645.7;33240.0;-0.39;0.0;1.0883;-0.01;104.19;0.35;6.7752;0.13
2016-10-25;651.0;650.5;662.5;647.7;36740.0;0.08;1.0;1.0888;0.05;104.23;0.04;6.7812;0.09
2016-10-26;674.7;651.0;678.4;651.4;47670.0;3.64;1.0;1.0909;0.19;104.47;0.23;6.7712;-0.15
2016-10-27;682.3;674.7;687.9;672.3;46560.0;1.13;1.0;1.0897;-0.11;105.29;0.78;6.7851;0.21
2016-10-28;686.2;682.3;688.4;678.6;38970.0;0.58;1.0;1.0987;0.83;104.7;-0.56;6.779;-0.09
2016-10-29;715.0;686.2;720.2;685.2;54030.0;4.18;1.0;1.0987;0.83;104.7;-0.56;6.779;-0.09
2016-10-30;697.3;715.0;714.9;689.5;39330.0;-2.47;0.0;1.0987;0.83;104.7;-0.56;6.779;-0.09
2016-10-31;698.7;697.3;707.2;682.2;38050.0;0.2;1.0;1.0981;-0.05;104.82;0.11;6.7758;-0.05
2016-11-01;726.8;698.7;734.4;695.2;68070.0;4.02;1.0;1.1056;0.68;104.16;-0.63;6.7665;-0.14
2016-11-02;733.5;726.8;735.8;718.1;39040.0;0.93;1.0;1.1097;0.37;103.31;-0.82;6.757;-0.14
2016-11-03;684.9;733.5;744.4;670.4;96410.0;-6.63;0.0;1.1105;0.07;102.98;-0.32;6.7646;0.11
2016-11-04;702.1;684.9;706.6;681.3;48240.0;2.51;1.0;1.1138;0.3;103.14;0.16;6.7565;-0.12
2016-11-05;702.1;702.1;706.4;694.0;22020.0;0.0;0.0;1.1138;0.3;103.14;0.16;6.7565;-0.12
2016-11-06;709.9;702.1;714.1;697.6;25810.0;1.11;1.0;1.1138;0.3;103.14;0.16;6.7565;-0.12
2016-11-07;705.4;709.9;711.7;698.3;30740.0;-0.64;0.0;1.104;-0.88;104.47;1.29;6.7766;0.3
2016-11-08;710.9;705.4;714.6;701.0;39730.0;0.78;1.0;1.1026;-0.13;105.16;0.66;6.7874;0.16
2016-11-09;721.4;710.9;741.2;707.1;70700.0;1.48;1.0;1.0909;-1.06;105.67;0.48;6.78;-0.11
2016-11-10;714.6;721.4;723.0;707.3;33330.0;-0.95;0.0;1.0893;-0.15;106.83;1.1;6.8019;0.32
2016-11-11;715.0;714.6;719.8;711.7;25580.0;0.06;1.0;1.0856;-0.34;106.68;-0.14;6.8125;0.16
2016-11-12;704.3;715.0;717.4;701.1;27600.0;-1.5;0.0;1.0856;-0.34;106.68;-0.14;6.8125;0.16
2016-11-13;702.0;704.3;705.6;685.0;36140.0;-0.33;0.0;1.0856;-0.34;106.68;-0.14;6.8125;0.16
2016-11-14;704.6;702.0;708.0;696.1;37750.0;0.37;1.0;1.0737;-1.1;108.42;1.63;6.8468;0.5
2016-11-15;711.1;704.6;716.9;697.9;41400.0;0.93;1.0;1.0722;-0.14;109.17;0.69;6.8591;0.18
2016-11-16;740.3;711.1;746.0;708.1;79570.0;4.1;1.0;1.069;-0.3;109.08;-0.08;6.8804;0.31
2016-11-17;737.5;740.3;751.9;730.1;62770.0;-0.37;0.0;1.0626;-0.6;110.11;0.94;6.8782;-0.03
2016-11-18;747.0;737.5;751.4;731.0;39710.0;1.28;1.0;1.0588;-0.36;110.95;0.76;6.8887;0.15
2016-11-19;747.9;747.0;755.3;737.4;25630.0;0.12;1.0;1.0588;-0.36;110.95;0.76;6.8887;0.15
2016-11-20;728.5;747.9;752.3;712.8;47420.0;-2.59;0.0;1.0588;-0.36;110.95;0.76;6.8887;0.15
2016-11-21;736.2;728.5;744.3;726.5;32510.0;1.05;1.0;1.0629;0.39;110.83;-0.11;6.8928;0.06
2016-11-22;749.3;736.2;754.0;730.6;44440.0;1.79;1.0;1.0626;-0.03;111.12;0.26;6.89;-0.04
2016-11-23;741.1;749.3;750.9;731.3;37870.0;-1.1;0.0;1.056;-0.62;112.52;1.26;6.9202;0.44
2016-11-24;735.3;741.1;744.2;726.2;37240.0;-0.78;0.0;1.0554;-0.06;113.34;0.73;6.9196;-0.01
2016-11-25;740.4;735.3;741.3;729.0;28850.0;0.69;1.0;1.0587;0.31;113.08;-0.23;6.9198;0.0
2016-11-26;734.1;740.4;741.0;725.6;22580.0;-0.84;0.0;1.0587;0.31;113.08;-0.23;6.9198;0.0
2016-11-27;729.4;734.1;738.3;727.1;21350.0;-0.64;0.0;1.0587;0.31;113.08;-0.23;6.9198;0.0
2016-11-28;733.3;729.4;738.1;727.7;34120.0;0.53;1.0;1.0615;0.26;111.94;-1.01;6.9087;-0.16
2016-11-29;732.6;733.3;737.0;727.8;32570.0;-0.1;0.0;1.065;0.33;112.39;0.4;6.8968;-0.17
2016-11-30;742.5;732.6;745.4;730.6;39280.0;1.36;1.0;1.0588;-0.58;114.47;1.85;6.8868;-0.14
2016-12-01;752.6;742.5;755.5;741.1;54030.0;1.37;1.0;1.0662;0.7;114.09;-0.33;6.8865;-0.0
2016-12-02;770.9;752.6;779.0;752.3;63220.0;2.43;1.0;1.0673;0.1;113.58;-0.45;6.8865;0.0
2016-12-03;764.2;770.9;772.3;755.8;38450.0;-0.87;0.0;1.0673;0.1;113.58;-0.45;6.8865;0.0
2016-12-04;766.4;764.2;769.2;758.8;19160.0;0.28;1.0;1.0673;0.1;113.58;-0.45;6.8865;0.0
2016-12-05;754.3;766.4;769.2;746.0;51170.0;-1.57;0.0;1.0764;0.85;113.84;0.23;6.881;-0.08
2016-12-06;758.2;754.3;762.5;750.9;33430.0;0.51;1.0;1.0719;-0.42;114.02;0.16;6.882;0.01
2016-12-07;765.6;758.2;769.0;754.3;34870.0;0.97;1.0;1.0753;0.32;113.77;-0.22;6.8805;-0.02
2016-12-08;768.5;765.6;773.4;761.2;28780.0;0.38;1.0;1.0615;-1.28;114.03;0.23;6.8799;-0.01
2016-12-09;770.5;768.5;773.5;765.0;24180.0;0.26;1.0;1.0562;-0.5;115.4;1.2;6.9077;0.4
2016-12-10;774.0;770.5;777.0;769.2;18020.0;0.46;1.0;1.0562;-0.5;115.4;1.2;6.9077;0.4
2016-12-11;767.9;774.0;774.2;763.0;17140.0;-0.79;0.0;1.0562;-0.5;115.4;1.2;6.9077;0.4
2016-12-12;778.5;767.9;781.3;767.9;28760.0;1.38;1.0;1.0635;0.69;115.03;-0.32;6.9069;-0.01
2016-12-13;778.7;778.5;790.3;767.8;33110.0;0.03;1.0;1.0627;-0.08;115.19;0.14;6.9017;-0.08
2016-12-14;776.5;778.7;780.8;771.0;24780.0;-0.29;0.0;1.0537;-0.85;117.05;1.61;6.9051;0.05
2016-12-15;775.2;776.5;780.3;773.1;26220.0;-0.17;0.0;1.0414;-1.17;118.17;0.96;6.9443;0.57
2016-12-16;782.0;775.2;783.9;773.3;27610.0;0.88;1.0;1.0451;0.36;117.99;-0.15;6.9603;0.23
2016-12-17;787.2;782.0;791.6;779.4;23580.0;0.65;1.0;1.0451;0.36;117.99;-0.15;6.9603;0.23
2016-12-18;789.0;787.2;791.3;783.8;14530.0;0.23;1.0;1.0451;0.36;117.99;-0.15;6.9603;0.23
2016-12-19;789.8;789.0;793.7;786.3;25460.0;0.1;1.0;1.0402;-0.47;117.08;-0.77;6.9539;-0.09
2016-12-20;799.1;789.8;800.0;787.1;34480.0;1.18;1.0;1.0387;-0.14;117.88;0.68;6.9505;-0.05
2016-12-21;829.2;799.1;833.1;796.0;65290.00000000001;3.77;1.0;1.0425;0.37;117.55;-0.28;6.9421;-0.12
2016-12-22;860.2;829.2;874.7;828.9;70560.0;3.73;1.0;1.0437;0.12;117.54;-0.01;6.9504;0.12
2016-12-23;917.2;860.2;920.3;858.0;102220.0;6.63;1.0;1.0457;0.19;117.35;-0.16;6.9464;-0.06
2016-12-24;891.1;917.2;920.5;880.8;46030.0;-2.85;0.0;1.0457;0.19;117.35;-0.16;6.9464;-0.06
2016-12-25;891.1;891.1;895.2;851.4;42480.0;0.0;0.0;1.0457;0.19;117.35;-0.16;6.9464;-0.06
2016-12-26;898.4;891.1;909.3;885.9;38790.0;0.82;1.0;1.0456;-0.01;117.09;-0.22;6.9489;0.04
2016-12-27;925.8;898.4;937.9;893.4;49690.0;3.05;1.0;1.0457;0.01;117.42;0.28;6.9525;0.05
2016-12-28;972.2;925.8;974.5;925.5;77290.0;5.01;1.0;1.0412;-0.43;117.25;-0.14;6.9593;0.1
2016-12-29;971.1;972.2;982.6;949.2;61130.0;-0.11;0.0;1.0492;0.77;116.55;-0.6;6.9552;-0.06
2016-12-30;959.0;971.1;971.6;927.4;70840.0;-1.24;0.0;1.0516;0.23;116.89;0.29;6.945;-0.15
2016-12-31;963.4;959.0;965.5;942.4;27560.0;0.45;1.0;1.0516;0.23;116.89;0.29;6.945;-0.15
2017-01-01;995.4;963.4;1001.6;956.1;41150.0;3.33;1.0;1.0516;0.23;116.89;0.29;6.945;-0.15
2017-01-02;1017.0;995.4;1031.7;990.2;64950.0;2.17;1.0;1.0459;-0.54;117.53;0.55;6.945;0.0
2017-01-03;1033.3;1017.0;1035.5;1006.5;54790.0;1.6;1.0;1.0406;-0.51;117.75;0.19;6.961;0.23
2017-01-04;1135.4;1033.3;1148.5;1022.3;156270.0;9.88;1.0;1.0488;0.79;117.27;-0.41;6.9351;-0.37
2017-01-05;989.3;1135.4;1150.6;874.5;240010.0;-12.86;0.0;1.0607;1.13;115.36;-1.63;6.89;-0.65
2017-01-06;886.2;989.3;1027.4;852.5;194290.0;-10.43;0.0;1.0533;-0.7;116.92;1.35;6.9207;0.45
2017-01-07;888.9;886.2;900.9;806.7;130660.0;0.31;1.0;1.0533;-0.7;116.92;1.35;6.9207;0.45
2017-01-08;900.9;888.9;936.1;875.8;76910.0;1.35;1.0;1.0533;-0.7;116.92;1.35;6.9207;0.45
2017-01-09;899.8;900.9;910.5;870.9;62580.0;-0.12;0.0;1.0574;0.39;116.03;-0.76;6.9375;0.24
2017-01-10;904.4;899.8;911.3;890.1;53710.0;0.51;1.0;1.0554;-0.19;115.77;-0.22;6.9215;-0.23
2017-01-11;785.4;904.4;917.7;751.6;194440.0;-13.15;0.0;1.0582;0.27;115.41;-0.31;6.9377;0.23
2017-01-12;810.1;785.4;828.2;739.5;120240.0;3.14;1.0;1.0613;0.29;114.72;-0.6;6.8915;-0.67
2017-01-13;824.8;810.1;835.0;771.0;89860.0;1.82;1.0;1.0644;0.29;114.53;-0.17;6.9005;0.13
2017-01-14;819.6;824.8;838.9;808.3;44210.0;-0.63;0.0;1.0644;0.29;114.53;-0.17;6.9005;0.13
2017-01-15;821.2;819.6;826.4;808.6;24400.0;0.19;1.0;1.0644;0.29;114.53;-0.17;6.9005;0.13
2017-01-16;827.3;821.2;836.7;817.7;33220.0;0.75;1.0;1.0603;-0.39;114.2;-0.29;6.9009;0.01
2017-01-17;899.7;827.3;906.4;825.0;82210.0;8.74;1.0;1.0713;1.04;112.64;-1.37;6.8546;-0.67
2017-01-18;872.0;899.7;913.7;845.9;69260.0;-3.07;0.0;1.0631;-0.77;114.67;1.8;6.839;-0.23
2017-01-19;895.2;872.0;905.3;870.7;58440.0;2.66;1.0;1.0664;0.31;114.87;0.17;6.8712;0.47
2017-01-20;892.9;895.2;901.5;878.9;38870.0;-0.26;0.0;1.0703;0.37;114.62;-0.22;6.8765;0.08
2017-01-21;919.8;892.9;928.9;889.5;40380.0;3.02;1.0;1.0703;0.37;114.62;-0.22;6.8765;0.08
2017-01-22;918.8;919.8;938.4;888.6;47930.0;-0.11;0.0;1.0703;0.37;114.62;-0.22;6.8765;0.08
2017-01-23;921.5;918.8;928.0;910.8;32740.000000000004;0.29;1.0;1.0765;0.58;112.7;-1.68;6.8539;-0.33
2017-01-24;893.8;921.5;925.6;889.2;58870.0;-3.01;0.0;1.0731;-0.32;113.8;0.98;6.859;0.07
2017-01-25;894.4;893.8;905.7;883.6;37900.0;0.07;1.0;1.0748;0.16;113.28;-0.46;6.8836;0.36
2017-01-26;915.6;894.4;919.3;893.5;33800.0;2.36;1.0;1.0682;-0.61;114.53;1.1;6.8817;-0.03
2017-01-27;918.0;915.6;922.6;907.9;30970.0;0.27;1.0;1.0699;0.16;115.08;0.48;6.8817;0.0
2017-01-28;918.5;918.0;921.9;912.8;14310.0;0.05;1.0;1.0699;0.16;115.08;0.48;6.8817;0.0
2017-01-29;914.5;918.5;922.4;912.7;11050.0;-0.43;0.0;1.0699;0.16;115.08;0.48;6.8817;0.0
2017-01-30;920.7;914.5;922.3;911.5;19060.0;0.68;1.0;1.0695;-0.04;113.78;-1.13;6.8817;0.0
2017-01-31;965.5;920.7;967.5;917.4;54670.0;4.86;1.0;1.0798;0.96;112.8;-0.86;6.8817;0.0
2017-02-01;982.4;965.5;986.6;959.8;45220.0;1.75;1.0;1.0769;-0.27;113.25;0.4;6.8817;0.0
2017-02-02;1004.0;982.4;1009.1;973.5;50860.0;2.19;1.0;1.0758;-0.1;112.81;-0.39;6.8817;0.0
2017-02-03;1013.0;1004.0;1023.7;989.2;61670.0;0.9;1.0;1.0784;0.24;112.7;-0.1;6.8697;-0.17
2017-02-04;1031.8;1013.0;1041.0;1000.4;39460.0;1.86;1.0;1.0784;0.24;112.7;-0.1;6.8697;-0.17
2017-02-05;1016.1;1031.8;1033.7;1004.0;31060.0;-1.53;0.0;1.0784;0.24;112.7;-0.1;6.8697;-0.17
2017-02-06;1024.7;1016.1;1030.6;1010.8;32020.000000000004;0.84;1.0;1.075;-0.32;111.75;-0.84;6.863;-0.1
2017-02-07;1049.6;1024.7;1054.1;1019.9;39550.0;2.43;1.0;1.0681;-0.64;112.39;0.57;6.8843;0.31
2017-02-08;1055.5;1049.6;1069.2;1020.3;65150.00000000001;0.56;1.0;1.0699;0.17;111.94;-0.4;6.8723;-0.17
2017-02-09;979.0;1055.5;1073.0;924.7;146750.0;-7.25;0.0;1.0656;-0.4;113.25;1.17;6.8689;-0.05
2017-02-10;997.6;979.0;1005.6;947.0;62130.0;1.91;1.0;1.0641;-0.14;113.22;-0.03;6.8785;0.14
2017-02-11;1008.3;997.6;1014.3;983.9;28320.0;1.07;1.0;1.0641;-0.14;113.22;-0.03;6.8785;0.14
2017-02-12;996.5;1008.3;1007.8;992.5;14750.0;-1.17;0.0;1.0641;-0.14;113.22;-0.03;6.8785;0.14
2017-02-13;995.4;996.5;1007.6;975.1;32910.0;-0.12;0.0;1.0598;-0.4;113.75;0.47;6.8815;0.04
2017-02-14;1008.3;995.4;1013.8;986.5;39540.0;1.3;1.0;1.0577;-0.2;114.26;0.45;6.8674;-0.2
2017-02-15;1008.2;1008.3;1010.9;999.7;23360.0;-0.01;0.0;1.0601;0.23;114.17;-0.08;6.8711;0.05
2017-02-16;1031.9;1008.2;1040.3;1007.4;38080.0;2.35;1.0;1.0674;0.69;113.23;-0.82;6.8537;-0.25
2017-02-17;1049.4;1031.9;1057.4;1025.9;45710.0;1.69;1.0;1.0614;-0.56;112.88;-0.31;6.8665;0.19
2017-02-18;1052.3;1049.4;1063.2;1044.7;25360.0;0.27;1.0;1.0614;-0.56;112.88;-0.31;6.8665;0.19
2017-02-19;1048.9;1052.3;1056.5;1037.7;17950.0;-0.32;0.0;1.0614;-0.56;112.88;-0.31;6.8665;0.19
2017-02-20;1077.6;1048.9;1081.8;1041.0;31010.0;2.73;1.0;1.0614;0.0;113.1;0.19;6.8785;0.17
2017-02-21;1119.0;1077.6;1123.0;1073.5;57050.0;3.85;1.0;1.0537;-0.73;113.69;0.52;6.8841;0.08
2017-02-22;1120.5;1119.0;1132.3;1094.8;47910.0;0.13;1.0;1.0556;0.18;113.3;-0.34;6.8777;-0.09
2017-02-23;1171.9;1120.5;1181.6;1113.5;65740.0;4.59;1.0;1.0581;0.24;112.59;-0.63;6.8661;-0.17
2017-02-24;1176.5;1171.9;1211.7;1092.4;108170.0;0.39;1.0;1.0563;-0.17;112.19;-0.36;6.869;0.04
2017-02-25;1149.1;1176.5;1180.0;1116.2;45860.0;-2.33;0.0;1.0563;-0.17;112.19;-0.36;6.869;0.04
2017-02-26;1171.6;1149.1;1177.5;1130.6;30770.0;1.96;1.0;1.0563;-0.17;112.19;-0.36;6.869;0.04
2017-02-27;1188.8;1171.6;1195.8;1164.3;35470.0;1.47;1.0;1.0587;0.23;112.7;0.45;6.8708;0.03
2017-02-28;1189.3;1188.8;1208.2;1175.8;50580.0;0.04;1.0;1.0577;-0.09;112.78;0.07;6.8678;-0.04
2017-03-01;1222.7;1189.3;1225.0;1154.6;51150.0;2.81;1.0;1.0547;-0.28;113.73;0.84;6.8819;0.21
2017-03-02;1255.5;1222.7;1287.0;1212.0;78490.0;2.68;1.0;1.0507;-0.38;114.41;0.6;6.8899;0.12
2017-03-03;1283.3;1255.5;1291.3;1250.8;67280.0;2.22;1.0;1.0623;1.1;114.02;-0.34;6.8972;0.11
2017-03-04;1264.3;1283.3;1285.8;1228.7;38420.0;-1.48;0.0;1.0623;1.1;114.02;-0.34;6.8972;0.11
2017-03-05;1271.2;1264.3;1273.3;1242.1;25430.0;0.55;1.0;1.0623;1.1;114.02;-0.34;6.8972;0.11
2017-03-06;1277.0;1271.2;1280.6;1261.0;31030.0;0.46;1.0;1.0581;-0.4;113.89;-0.11;6.8974;0.0
2017-03-07;1232.7;1277.0;1280.9;1148.7;87720.0;-3.47;0.0;1.0566;-0.14;113.98;0.08;6.9025;0.07
2017-03-08;1147.0;1232.7;1242.0;1136.9;97880.0;-6.95;0.0;1.0541;-0.24;114.35;0.32;6.9131;0.15
2017-03-09;1191.3;1147.0;1207.0;1129.3;59860.0;3.87;1.0;1.0577;0.34;114.94;0.52;6.9113;-0.03
2017-03-10;1112.4;1191.3;1330.4;988.7;190470.0;-6.63;0.0;1.0672;0.9;114.75;-0.17;6.9095;-0.03
2017-03-11;1179.2;1112.4;1202.7;1104.8;70750.0;6.01;1.0;1.0672;0.9;114.75;-0.17;6.9095;-0.03
2017-03-12;1225.1;1179.2;1235.5;1160.9;44410.0;3.89;1.0;1.0672;0.9;114.75;-0.17;6.9095;-0.03
2017-03-13;1238.2;1225.1;1245.6;1205.6;60460.0;1.07;1.0;1.0654;-0.17;114.88;0.11;6.9145;0.07
2017-03-14;1243.1;1238.2;1255.5;1218.4;45140.0;0.4;1.0;1.0604;-0.47;114.75;-0.11;6.915;0.01
2017-03-15;1253.4;1243.1;1256.9;1236.4;43590.0;0.83;1.0;1.0735;1.24;113.38;-1.19;6.9147;-0.0
2017-03-16;1172.9;1253.4;1260.2;1119.0;132770.0;-6.43;0.0;1.0766;0.29;113.31;-0.06;6.898;-0.24
2017-03-17;1071.7;1172.9;1174.9;1063.5;163740.0;-8.63;0.0;1.0738;-0.26;112.72;-0.52;6.9034;0.08
2017-03-18;971.4;1071.7;1103.6;940.2;210420.0;-9.36;0.0;1.0738;-0.26;112.72;-0.52;6.9034;0.08
2017-03-19;1022.6;971.4;1063.7;967.3;106450.0;5.27;1.0;1.0738;-0.26;112.72;-0.52;6.9034;0.08
2017-03-20;1047.5;1022.6;1057.5;1005.0;61430.0;2.44;1.0;1.0739;0.01;112.56;-0.14;6.9085;0.07
2017-03-21;1121.3;1047.5;1125.5;1043.9;92590.0;7.04;1.0;1.0811;0.67;111.72;-0.75;6.887;-0.31
2017-03-22;1044.7;1121.3;1121.9;997.8;115290.0;-6.83;0.0;1.0797;-0.13;111.16;-0.5;6.8828;-0.06
2017-03-23;1035.0;1044.7;1062.8;1022.0;56520.0;-0.93;0.0;1.0783;-0.13;110.94;-0.2;6.8861;0.05
2017-03-24;939.7;1035.0;1038.4;927.3;132600.0;-9.21;0.0;1.0799;0.15;111.34;0.36;6.8837;-0.03
2017-03-25;966.3;939.7;996.0;890.4;127050.0;2.83;1.0;1.0799;0.15;111.34;0.36;6.8837;-0.03
2017-03-26;969.4;966.3;1004.3;946.7;85330.0;0.32;1.0;1.0799;0.15;111.34;0.36;6.8837;-0.03
2017-03-27;1045.1;969.4;1048.8;961.8;91260.0;7.81;1.0;1.0865;0.61;110.66;-0.61;6.8728;-0.16
2017-03-28;1044.4;1045.1;1068.4;1015.5;80000.0;-0.07;0.0;1.0813;-0.48;111.16;0.45;6.8802;0.11
2017-03-29;1041.9;1044.4;1058.7;1008.3;68850.0;-0.24;0.0;1.0767;-0.43;111.05;-0.1;6.89;0.14
2017-03-30;1037.9;1041.9;1052.7;1020.9;74990.0;-0.38;0.0;1.0675;-0.85;111.92;0.78;6.8894;-0.01
2017-03-31;1079.1;1037.9;1088.2;1035.2;90990.0;3.97;1.0;1.0652;-0.22;111.39;-0.47;6.8871;-0.03
2017-04-01;1086.1;1079.1;1103.7;1067.5;50660.0;0.65;1.0;1.0652;-0.22;111.39;-0.47;6.8871;-0.03
2017-04-02;1097.4;1086.1;1109.5;1074.2;70980.0;1.04;1.0;1.0652;-0.22;111.39;-0.47;6.8871;-0.03
2017-04-03;1147.6;1097.4;1157.9;1095.6;98500.0;4.57;1.0;1.0671;0.18;110.89;-0.45;6.8871;0.0
2017-04-04;1141.8;1147.6;1161.2;1122.2;71000.0;-0.5;0.0;1.0673;0.02;110.75;-0.13;6.8871;0.0
2017-04-05;1129.9;1141.8;1143.8;1110.1;69470.0;-1.04;0.0;1.0663;-0.09;110.7;-0.05;6.8948;0.11
2017-04-06;1188.7;1129.9;1201.6;1130.5;92360.0;5.21;1.0;1.0644;-0.18;110.81;0.1;6.8978;0.04
2017-04-07;1190.5;1188.7;1201.2;1173.2;59750.0;0.15;1.0;1.059;-0.51;111.07;0.23;6.9004;0.04
2017-04-08;1180.8;1190.5;1198.2;1166.7;33180.0;-0.82;0.0;1.059;-0.51;111.07;0.23;6.9004;0.04
2017-04-09;1204.3;1180.8;1215.1;1174.0;45350.0;2.0;1.0;1.059;-0.51;111.07;0.23;6.9004;0.04
2017-04-10;1206.7;1204.3;1214.9;1194.8;40010.0;0.2;1.0;1.0596;0.06;110.94;-0.12;6.9031;0.04
2017-04-11;1220.7;1206.7;1229.6;1195.8;37400.0;1.16;1.0;1.0602;0.06;109.62;-1.19;6.8923;-0.16
2017-04-12;1212.5;1220.7;1225.5;1207.4;44780.0;-0.67;0.0;1.0666;0.6;109.03;-0.54;6.8915;-0.01
2017-04-13;1176.2;1212.5;1218.7;1150.3;66050.0;-3.0;0.0;1.0614;-0.49;109.09;0.06;6.89;-0.02
2017-04-14;1177.3;1176.2;1195.4;1162.2;47220.0;0.1;1.0;1.0612;-0.02;108.64;-0.41;6.8854;-0.07
2017-04-15;1177.0;1177.3;1194.8;841.5;28390.0;-0.03;0.0;1.0612;-0.02;108.64;-0.41;6.8854;-0.07
2017-04-16;1176.8;1177.0;1188.0;1166.7;18930.0;-0.02;0.0;1.0612;-0.02;108.64;-0.41;6.8854;-0.07
2017-04-17;1194.0;1176.8;1203.0;1172.8;46480.0;1.46;1.0;1.0644;0.3;108.91;0.25;6.8823;-0.05
2017-04-18;1206.1;1194.0;1213.9;1191.1;52750.0;1.01;1.0;1.0734;0.85;108.42;-0.45;6.8819;-0.01
2017-04-19;1215.2;1206.1;1218.2;1194.1;43350.0;0.76;1.0;1.0711;-0.21;108.86;0.41;6.888;0.09
2017-04-20;1238.1;1215.2;1246.6;1210.7;55200.0;1.88;1.0;1.0717;0.06;109.32;0.42;6.8822;-0.08
2017-04-21;1249.6;1238.1;1257.0;1235.6;41340.0;0.93;1.0;1.0728;0.1;109.08;-0.22;6.8859;0.05
2017-04-22;1240.9;1249.6;1257.0;1215.8;43820.0;-0.7;0.0;1.0728;0.1;109.08;-0.22;6.8859;0.05
2017-04-23;1249.1;1240.9;1256.2;1223.1;42610.0;0.66;1.0;1.0728;0.1;109.08;-0.22;6.8859;0.05
2017-04-24;1248.2;1249.1;1256.4;1234.9;38540.0;-0.08;0.0;1.0867;1.3;109.77;0.63;6.8848;-0.02
2017-04-25;1264.3;1248.2;1272.6;1244.2;43890.0;1.29;1.0;1.0926;0.54;111.09;1.2;6.8847;-0.0
2017-04-26;1286.6;1264.3;1309.2;1263.0;58910.0;1.77;1.0;1.0903;-0.21;111.06;-0.03;6.8926;0.11
