Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;Price_gold;Perc_diff_gold;Price_copper;Perc_diff_copper;Price_aluminium;Perc_diff_aluminium;Trend;Residuals
2014-08-19;485.1;462.2;487.0;455.8;5120.0;4.96;1.0;1449.0;-0.26;3.086;-0.55;2039.0;1.46;500.79999999999995;-16.63872810814159
2014-08-20;516.8;485.1;521.8;468.5;5890.0;6.53;1.0;1449.0;0.0;3.174;2.85;2077.0;1.86;497.3285714285714;-8.340598856441083
2014-08-21;517.9;516.8;537.2;511.4;5650.0;0.22;1.0;1429.2;-1.37;3.172;-0.06;2060.25;-0.81;500.7857142857142;40.257812441569875
2014-08-22;516.1;517.9;524.4;500.6;6030.0;-0.36;0.0;1434.1;0.34;3.199;0.85;2064.75;0.22;506.6;24.67348940118972
2014-08-23;497.7;516.1;516.8;494.0;3130.0;-3.57;0.0;1434.1;0.0;3.199;0.0;2064.75;0.0;510.52857142857135;-12.87740981835561
2014-08-24;509.7;497.7;514.8;496.8;2530.0;2.42;1.0;1434.1;0.0;3.199;0.0;2064.75;0.0;510.30000000000007;2.7091290347151897
2014-08-25;502.9;509.7;511.3;499.7;2740.0;-1.33;0.0;1434.1;0.0;3.199;0.0;2064.75;0.0;509.2857142857143;-19.212265523107888
2014-08-26;512.6;502.9;516.0;501.8;3530.0;1.91;1.0;1439.3;0.43;3.182;-0.96;2083.5;0.91;508.78571428571433;2.8755576061440307
2014-08-27;515.2;512.6;527.4;512.7;3790.0;0.52;1.0;1436.9;-0.17;3.175;-0.22;2087.25;0.18;509.9714285714286;-22.58345599929816
2014-08-28;510.8;515.2;521.6;503.3;4470.0;-0.87;0.0;1443.8;0.48;3.127;-1.51;2083.5;-0.18;505.9857142857143;27.957812441569807
2014-08-29;512.6;510.8;515.2;506.7;3640.0;0.35;1.0;1440.6;-0.22;3.135;0.26;2098.5;0.72;502.31428571428575;25.459203686903997
2014-08-30;506.0;512.6;512.9;503.1;2630.0;-1.29;0.0;1440.6;0.0;3.135;0.0;2098.5;0.0;497.5;8.451161610215756
2014-08-31;481.8;506.0;508.3;478.3;6100.0;-4.78;0.0;1440.6;0.0;3.135;0.0;2098.5;0.0;492.47142857142853;-7.362299536713252
2014-09-01;477.2;481.8;487.5;471.8;6790.0;-0.95;0.0;1440.6;0.0;3.135;0.0;2098.5;0.0;489.6428571428571;-25.26940838025071
2014-09-02;478.9;477.2;487.0;470.5;6750.0;0.37;1.0;1419.0;10.22;3.135;0.0;2107.25;0.54;485.5;-7.53872810814168
2014-09-03;480.0;478.9;487.3;476.8;6140.0;0.23;1.0;1425.5;0.46;3.111;-0.77;2078.5;-1.36;482.4285714285714;-30.240598856441004
2014-09-04;491.0;480.0;498.5;476.3;8810.0;2.28;1.0;1422.3;-0.22;3.139;0.9;2104.5;1.25;482.99999999999994;31.143526727284176
2014-09-05;483.6;491.0;495.0;483.1;6040.0;-1.49;0.0;1423.2;0.06;3.158;0.61;2090.25;-0.68;482.7857142857142;15.987775115475522
2014-09-06;484.5;483.6;491.4;480.8;3790.0;0.17;1.0;1423.2;0.0;3.158;0.0;2090.25;0.0;482.2142857142857;2.2368758959300337
2014-09-07;485.8;484.5;490.7;478.5;3560.0;0.26;1.0;1423.2;0.0;3.158;0.0;2090.25;0.0;482.1714285714285;6.93770046328676
2014-09-08;475.7;485.8;487.0;469.5;8140.000000000001;-2.07;0.0;1410.2;-0.91;3.158;0.0;2092.75;0.12;480.38571428571424;-17.512265523107843
2014-09-09;474.9;475.7;478.6;467.5;7290.0;-0.17;0.0;1404.6;-0.4;3.095;-1.99;2063.5;-1.4;479.5428571428571;-5.581585250998768
2014-09-10;479.7;474.9;491.0;471.6;8290.0;1.01;1.0;1402.0;-0.19;3.104;0.29;2053.0;-0.51;478.64285714285705;-26.75488457072668
2014-09-11;478.5;479.7;488.9;474.6;6290.0;-0.25;0.0;1395.4;-0.47;3.087;-0.55;2034.0;-0.93;477.4857142857142;24.15781244156991
2014-09-12;477.7;478.5;479.7;471.1;5150.0;-0.16;0.0;1387.8;-0.54;3.102;0.49;2022.5;-0.57;477.7714285714285;15.102060829761221
2014-09-13;478.2;477.7;480.6;474.6;5280.0;0.09;1.0;1387.8;0.0;3.102;0.0;2022.5;0.0;476.61428571428564;1.5368758959301019
2014-09-14;477.7;478.2;480.3;472.0;4210.0;-0.09;0.0;1387.8;0.0;3.102;0.0;2022.5;0.0;473.95714285714274;7.051986177572516
2014-09-15;477.7;477.7;479.3;473.7;5630.0;0.0;0.0;1391.3;0.25;3.081;-0.68;1982.75;-1.97;466.21428571428567;-1.3408369516792664
2014-09-16;466.8;477.7;478.8;464.0;6520.0;-2.29;0.0;1393.0;0.12;3.16;2.56;2025.5;2.16;454.7857142857142;11.075557606144132
2014-09-17;461.1;466.8;469.4;458.3;7510.0;-1.21;0.0;1392.0;-0.07;3.142;-0.57;1999.0;-1.31;445.25714285714275;-11.969170285012346
2014-09-18;424.3;461.1;462.3;408.8;8930.0;-7.99;0.0;1383.4;-0.62;3.092;-1.59;1982.5;-0.83;434.38571428571424;13.057812441569887
2014-09-19;397.7;424.3;429.2;386.1;14970.0;-6.27;0.0;1373.1;-0.74;3.088;-0.13;1977.0;-0.28;423.8714285714286;-10.997939170238915
2014-09-20;411.5;397.7;427.7;387.5;14290.0;3.49;1.0;1373.1;0.0;3.088;0.0;1977.0;0.0;419.6;-8.148838389784267
2014-09-21;401.6;411.5;415.1;394.5;10420.0;-2.41;0.0;1373.1;0.0;3.088;0.0;1977.0;0.0;414.27142857142854;-9.362299536713252
2014-09-22;404.1;401.6;410.8;398.6;13520.0;0.62;1.0;1374.2;0.08;3.038;-1.62;1976.75;-0.01;412.5571428571428;-21.283694094536386
2014-09-23;436.9;404.1;445.5;394.8;17940.0;8.11;1.0;1377.2;0.22;3.034;-0.13;1966.5;-0.52;413.5285714285714;22.43270046328691
2014-09-24;423.8;436.9;439.2;422.1;21370.0;-3.0;0.0;1374.9;-0.17;3.059;0.82;1974.5;0.41;411.74285714285713;-15.754884570726738
2014-09-25;412.3;423.8;427.5;409.6;14630.0;-2.71;0.0;1376.4;0.11;3.06;0.03;1950.25;-1.23;408.5285714285714;26.91495529871272
2014-09-26;404.5;412.3;416.4;399.7;12120.0;-1.9;0.0;1370.4;-0.44;3.029;-1.01;1946.0;-0.22;404.6285714285714;15.044917972618343
2014-09-27;399.0;404.5;407.1;394.7;9740.0;-1.35;0.0;1370.4;0.0;3.029;0.0;1946.0;0.0;397.6714285714286;1.2797330387871781
2014-09-28;379.1;399.0;402.3;374.1;13940.0;-5.0;0.0;1370.4;0.0;3.029;0.0;1946.0;0.0;391.8142857142857;-9.405156679570396
2014-09-29;376.8;379.1;389.3;372.6;20690.0;-0.61;0.0;1373.7;0.24;3.053;0.79;1961.25;0.78;386.5;-22.526551237393576
2014-09-30;388.2;376.8;395.2;374.7;16920.0;3.03;1.0;1366.7;-0.51;3.006;-1.54;1958.25;-0.15;380.64285714285717;6.618414749001164
2014-10-01;382.8;388.2;395.1;381.1;17730.0;-1.37;0.0;1370.2;0.26;3.034;0.93;1918.25;-2.04;371.54285714285714;-16.55488457072675
2014-10-02;375.1;382.8;385.6;371.2;14300.0;-2.01;0.0;1368.1;-0.15;2.997;-1.22;1887.25;-1.62;363.5142857142857;34.729241012998465
2014-10-03;363.5;375.1;378.2;362.8;16810.0;-3.12;0.0;1346.9;-1.55;2.994;-0.1;1912.0;1.31;357.0428571428571;21.630632258332632
2014-10-04;335.3;363.5;369.9;327.1;23040.0;-7.74;0.0;1346.9;0.0;2.994;0.0;1912.0;0.0;348.9571428571428;-13.705981246927031
2014-10-05;322.9;335.3;344.3;294.9;29850.0;-3.72;0.0;1346.9;0.0;2.994;0.0;1912.0;0.0;344.40000000000003;-18.190870965284788
2014-10-06;331.5;322.9;347.9;303.0;41170.0;2.69;1.0;1360.7;1.02;3.03;1.2;1927.5;0.81;342.3714285714285;-23.697979808822097
2014-10-07;331.6;331.5;345.5;321.7;30170.0;0.03;1.0;1363.6;0.21;3.034;0.13;1953.0;1.32;342.11428571428564;-11.453013822427279
2014-10-08;350.9;331.6;351.6;325.4;21770.0;5.8;1.0;1344.2;-1.42;3.0;-1.12;1937.75;-0.78;345.8142857142857;-22.726313142155327
2014-10-09;360.9;350.9;384.6;347.6;35590.0;2.86;1.0;1358.8;1.09;3.028;0.93;1949.0;0.58;352.9999999999999;31.04352672728421
2014-10-10;361.7;360.9;378.1;353.3;28410.0;0.22;1.0;1353.7;-0.38;3.032;0.13;1929.5;-1.0;360.97142857142853;15.902060829761176
2014-10-11;361.2;361.7;370.1;350.5;13930.0;-0.14;0.0;1353.7;0.0;3.032;0.0;1929.5;0.0;370.3285714285714;-9.177409818355677
2014-10-12;373.2;361.2;374.6;352.3;11230.0;3.31;1.0;1353.7;0.0;3.032;0.0;1929.5;0.0;376.3714285714286;0.13770046328663454
2014-10-13;387.3;373.2;391.2;366.0;23580.0;3.79;1.0;1229.3;-9.19;3.037;0.16;1943.5;0.73;379.07142857142856;-4.597979808822133
2014-10-14;397.1;387.3;407.7;385.7;28870.0;2.53;1.0;1359.3;10.58;3.085;1.58;1951.0;0.39;381.7571428571428;14.404129034715554
2014-10-15;393.2;397.1;397.9;388.2;22490.0;-0.99;0.0;1361.3;0.15;3.005;-2.59;1919.5;-1.61;386.0;-20.612027427869627
2014-10-16;379.8;393.2;398.8;371.6;20790.0;-3.41;0.0;1357.5;-0.28;2.978;-0.9;1912.5;-0.36;388.0142857142857;14.929241012998453
2014-10-17;380.5;379.8;384.8;372.4;16570.0;0.19;1.0;1358.5;0.07;3.001;0.77;1971.0;3.06;387.0285714285714;8.644917972618309
2014-10-18;390.9;380.5;395.7;373.6;9450.0;2.73;1.0;1358.5;0.0;3.001;0.0;1971.0;0.0;384.92857142857144;5.9225901816442885
2014-10-19;387.3;390.9;394.5;383.9;5330.0;-0.92;0.0;1358.5;0.0;3.001;0.0;1971.0;0.0;382.88571428571424;7.723414749001037
2014-10-20;380.4;387.3;387.8;378.4;10560.0;-1.78;0.0;1364.3;0.43;2.99;-0.37;1971.5;0.03;379.4571428571428;-11.883694094536411
2014-10-21;382.4;380.4;388.2;377.4;9660.0;0.52;1.0;1371.8;0.55;3.031;1.37;1991.0;0.99;375.8285714285714;5.6327004632868976
2014-10-22;378.9;382.4;383.7;377.0;10530.0;-0.89;0.0;1366.6;-0.38;3.022;-0.3;2016.0;1.26;369.5142857142857;-18.426313142155315
2014-10-23;355.8;378.9;381.1;353.5;19120.0;-6.11;0.0;1352.1;-1.06;3.05;0.93;1991.0;-1.24;363.99999999999994;14.943526727284187
2014-10-24;355.1;355.8;360.9;351.4;20030.0;-0.19;0.0;1355.0;0.21;3.051;0.03;1969.0;-1.1;359.6714285714285;10.602060829761221
2014-10-25;346.7;355.1;356.6;341.5;14040.0;-2.36;0.0;1355.0;0.0;3.051;0.0;1969.0;0.0;355.2;-8.548838389784244
2014-10-26;348.7;346.7;356.8;344.2;11580.0;0.56;1.0;1355.0;0.0;3.051;0.0;1969.0;0.0;348.9428571428571;3.066271891858136
2014-10-27;350.1;348.7;356.4;344.9;10600.0;0.41;1.0;1352.4;-0.19;3.078;0.88;1984.5;0.79;347.38571428571424;-10.11226552310781
2014-10-28;351.1;350.1;355.7;348.3;9430.0;0.28;1.0;1352.6;0.01;3.108;0.97;1998.5;0.71;344.92857142857133;5.232700463287034
2014-10-29;335.1;351.1;352.8;334.7;12260.0;-4.54;0.0;1349.2;-0.25;3.112;0.13;2035.0;1.83;341.88571428571424;-34.59774171358384
2014-10-30;344.9;335.1;350.4;333.4;16120.000000000002;2.91;1.0;1322.9;-1.95;3.072;-1.29;2035.0;0.0;338.1428571428571;29.900669584426986
2014-10-31;337.9;344.9;348.0;336.1;14000.0;-2.03;0.0;1295.9;-2.04;3.061;-0.36;2047.0;0.59;334.4428571428571;18.630632258332575
2014-11-01;325.4;337.9;339.0;320.7;13770.0;-3.68;0.0;1295.9;0.0;3.061;0.0;2047.0;0.0;331.14285714285705;-5.79169553264132
2014-11-02;322.5;325.4;329.8;319.8;11900.0;-0.88;0.0;1295.9;0.0;3.061;0.0;2047.0;0.0;331.5571428571428;-5.748013822427552
2014-11-03;324.2;322.5;332.9;321.7;13430.0;0.52;1.0;1294.4;-0.12;3.079;0.59;2077.0;1.47;331.95714285714286;-20.583694094536455
2014-11-04;328.0;324.2;328.8;320.1;15120.0;1.15;1.0;1290.3;-0.32;3.034;-1.46;2065.5;-0.55;332.5285714285714;-5.467299536713068
2014-11-05;338.0;328.0;342.0;326.5;15840.0;3.06;1.0;1268.1;-1.72;3.022;-0.4;2063.0;-0.12;335.1142857142857;-24.926313142155315
